instant,dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
12643,2012-06-15,Summer,2012,Jun,23,0,Friday,Clear,0.62,0.6212,53.0,0.2537,46,176,222,weekdays,Normal
12644,2012-06-16,Summer,2012,Jun,0,0,Saturday,Clear,0.58,0.5455,56.00000000000001,0.1343,25,112,137,weekend,Normal
12645,2012-06-16,Summer,2012,Jun,1,0,Saturday,Clear,0.56,0.5303,56.00000000000001,0.0,16,79,95,weekend,Normal
12646,2012-06-16,Summer,2012,Jun,2,0,Saturday,Clear,0.58,0.5455,53.0,0.0,12,55,67,weekend,Normal
12647,2012-06-16,Summer,2012,Jun,3,0,Saturday,Clear,0.56,0.5303,60.0,0.0896,8,19,27,weekend,Normal
12648,2012-06-16,Summer,2012,Jun,4,0,Saturday,Clear,0.54,0.5152,68.0,0.1343,3,5,8,weekend,Lembab
12649,2012-06-16,Summer,2012,Jun,5,0,Saturday,Clear,0.54,0.5152,68.0,0.1045,2,21,23,weekend,Lembab
12650,2012-06-16,Summer,2012,Jun,6,0,Saturday,Clear,0.54,0.5152,68.0,0.194,11,36,47,weekend,Lembab
12651,2012-06-16,Summer,2012,Jun,7,0,Saturday,Clear,0.54,0.5152,68.0,0.194,10,68,78,weekend,Lembab
12652,2012-06-16,Summer,2012,Jun,8,0,Saturday,Clear,0.58,0.5455,64.0,0.1642,47,157,204,weekend,Normal
12653,2012-06-16,Summer,2012,Jun,9,0,Saturday,Clear,0.6,0.6061,60.0,0.0896,88,279,367,weekend,Normal
12654,2012-06-16,Summer,2012,Jun,10,0,Saturday,Clear,0.64,0.6212,47.0,0.194,139,296,435,weekend,Normal
12655,2012-06-16,Summer,2012,Jun,11,0,Saturday,Clear,0.66,0.6212,39.0,0.1642,213,353,566,weekend,Kering
12656,2012-06-16,Summer,2012,Jun,12,0,Saturday,Clear,0.68,0.6364,41.0,0.1045,254,349,603,weekend,Kering
12657,2012-06-16,Summer,2012,Jun,13,0,Saturday,Clear,0.72,0.6515,34.0,0.1642,293,324,617,weekend,Kering
12658,2012-06-16,Summer,2012,Jun,14,0,Saturday,Clear,0.72,0.6515,37.0,0.2239,264,309,573,weekend,Kering
12659,2012-06-16,Summer,2012,Jun,15,0,Saturday,Clear,0.74,0.6515,35.0,0.2537,295,288,583,weekend,Kering
12660,2012-06-16,Summer,2012,Jun,16,0,Saturday,Misty,0.72,0.6515,37.0,0.1045,238,304,542,weekend,Kering
12661,2012-06-16,Summer,2012,Jun,17,0,Saturday,Misty,0.72,0.6515,37.0,0.2537,244,349,593,weekend,Kering
12662,2012-06-16,Summer,2012,Jun,18,0,Saturday,Misty,0.72,0.6515,37.0,0.2239,256,315,571,weekend,Kering
12663,2012-06-16,Summer,2012,Jun,19,0,Saturday,Misty,0.7,0.6364,42.0,0.194,184,277,461,weekend,Kering
12664,2012-06-16,Summer,2012,Jun,20,0,Saturday,Misty,0.66,0.6212,47.0,0.194,123,229,352,weekend,Normal
12665,2012-06-16,Summer,2012,Jun,21,0,Saturday,Misty,0.64,0.6212,50.0,0.2239,98,192,290,weekend,Normal
12666,2012-06-16,Summer,2012,Jun,22,0,Saturday,Clear,0.62,0.6212,53.0,0.2985,91,189,280,weekend,Normal
12667,2012-06-16,Summer,2012,Jun,23,0,Saturday,Clear,0.6,0.6212,53.0,0.2985,49,134,183,weekend,Normal
12668,2012-06-17,Summer,2012,Jun,0,0,Sunday,Clear,0.56,0.5303,56.00000000000001,0.1343,31,117,148,weekend,Normal
12669,2012-06-17,Summer,2012,Jun,1,0,Sunday,Clear,0.56,0.5303,60.0,0.1642,21,67,88,weekend,Normal
12670,2012-06-17,Summer,2012,Jun,2,0,Sunday,Clear,0.56,0.5303,56.00000000000001,0.0896,19,55,74,weekend,Normal
12671,2012-06-17,Summer,2012,Jun,3,0,Sunday,Clear,0.54,0.5152,64.0,0.1045,6,22,28,weekend,Normal
12672,2012-06-17,Summer,2012,Jun,4,0,Sunday,Clear,0.54,0.5152,64.0,0.0896,2,16,18,weekend,Normal
12673,2012-06-17,Summer,2012,Jun,5,0,Sunday,Clear,0.54,0.5152,68.0,0.1343,4,13,17,weekend,Lembab
12674,2012-06-17,Summer,2012,Jun,6,0,Sunday,Clear,0.52,0.5,72.0,0.1045,7,16,23,weekend,Lembab
12675,2012-06-17,Summer,2012,Jun,7,0,Sunday,Clear,0.52,0.5,72.0,0.0896,18,30,48,weekend,Lembab
12676,2012-06-17,Summer,2012,Jun,8,0,Sunday,Clear,0.56,0.5303,68.0,0.2537,24,95,119,weekend,Lembab
12677,2012-06-17,Summer,2012,Jun,9,0,Sunday,Clear,0.56,0.5303,68.0,0.1642,91,183,274,weekend,Lembab
12678,2012-06-17,Summer,2012,Jun,10,0,Sunday,Clear,0.58,0.5455,64.0,0.0,148,288,436,weekend,Normal
12679,2012-06-17,Summer,2012,Jun,11,0,Sunday,Clear,0.62,0.6212,56.99999999999999,0.1045,196,350,546,weekend,Normal
12680,2012-06-17,Summer,2012,Jun,12,0,Sunday,Clear,0.62,0.6212,56.99999999999999,0.0,260,355,615,weekend,Normal
12681,2012-06-17,Summer,2012,Jun,13,0,Sunday,Clear,0.64,0.6212,53.0,0.1642,267,347,614,weekend,Normal
12682,2012-06-17,Summer,2012,Jun,14,0,Sunday,Clear,0.64,0.6212,53.0,0.0,255,327,582,weekend,Normal
12683,2012-06-17,Summer,2012,Jun,15,0,Sunday,Clear,0.66,0.6212,50.0,0.2239,203,260,463,weekend,Normal
12684,2012-06-17,Summer,2012,Jun,16,0,Sunday,Clear,0.66,0.6212,54.0,0.2985,240,340,580,weekend,Normal
12685,2012-06-17,Summer,2012,Jun,17,0,Sunday,Clear,0.64,0.6212,56.99999999999999,0.2239,232,361,593,weekend,Normal
12686,2012-06-17,Summer,2012,Jun,18,0,Sunday,Clear,0.64,0.6212,53.0,0.194,203,310,513,weekend,Normal
12687,2012-06-17,Summer,2012,Jun,19,0,Sunday,Clear,0.64,0.6212,53.0,0.1642,146,244,390,weekend,Normal
12688,2012-06-17,Summer,2012,Jun,20,0,Sunday,Clear,0.62,0.6212,56.99999999999999,0.194,101,201,302,weekend,Normal
12689,2012-06-17,Summer,2012,Jun,21,0,Sunday,Clear,0.62,0.6212,56.99999999999999,0.194,76,170,246,weekend,Normal
12690,2012-06-17,Summer,2012,Jun,22,0,Sunday,Clear,0.6,0.6061,60.0,0.194,55,98,153,weekend,Normal
12691,2012-06-17,Summer,2012,Jun,23,0,Sunday,Clear,0.58,0.5455,64.0,0.194,29,79,108,weekend,Normal
12692,2012-06-18,Summer,2012,Jun,0,0,Monday,Clear,0.56,0.5303,73.0,0.2537,12,28,40,weekdays,Lembab
12693,2012-06-18,Summer,2012,Jun,1,0,Monday,Clear,0.54,0.5152,77.0,0.2239,9,5,14,weekdays,Lembab
12694,2012-06-18,Summer,2012,Jun,2,0,Monday,Clear,0.54,0.5152,77.0,0.2239,3,6,9,weekdays,Lembab
12695,2012-06-18,Summer,2012,Jun,3,0,Monday,Misty,0.52,0.5,83.0,0.2239,1,3,4,weekdays,Lembab
12696,2012-06-18,Summer,2012,Jun,4,0,Monday,Misty,0.54,0.5152,77.0,0.194,0,9,9,weekdays,Lembab
12697,2012-06-18,Summer,2012,Jun,5,0,Monday,Light_rainsnow,0.52,0.5,83.0,0.1343,1,22,23,weekdays,Lembab
12698,2012-06-18,Summer,2012,Jun,6,0,Monday,Light_rainsnow,0.52,0.5,88.0,0.1343,0,37,37,weekdays,Lembab
12699,2012-06-18,Summer,2012,Jun,7,0,Monday,Light_rainsnow,0.52,0.5,94.0,0.2239,10,135,145,weekdays,Lembab
12700,2012-06-18,Summer,2012,Jun,8,0,Monday,Misty,0.54,0.5152,83.0,0.194,27,447,474,weekdays,Lembab
12701,2012-06-18,Summer,2012,Jun,9,0,Monday,Misty,0.54,0.5152,83.0,0.2239,28,222,250,weekdays,Lembab
12702,2012-06-18,Summer,2012,Jun,10,0,Monday,Light_rainsnow,0.54,0.5152,88.0,0.1045,13,78,91,weekdays,Lembab
12703,2012-06-18,Summer,2012,Jun,11,0,Monday,Misty,0.54,0.5152,88.0,0.1642,25,96,121,weekdays,Lembab
12704,2012-06-18,Summer,2012,Jun,12,0,Monday,Light_rainsnow,0.56,0.5303,78.0,0.1343,29,139,168,weekdays,Lembab
12705,2012-06-18,Summer,2012,Jun,13,0,Monday,Misty,0.58,0.5455,73.0,0.1343,51,174,225,weekdays,Lembab
12706,2012-06-18,Summer,2012,Jun,14,0,Monday,Misty,0.58,0.5455,68.0,0.194,59,160,219,weekdays,Lembab
12707,2012-06-18,Summer,2012,Jun,15,0,Monday,Misty,0.6,0.5909,69.0,0.194,61,176,237,weekdays,Lembab
12708,2012-06-18,Summer,2012,Jun,16,0,Monday,Misty,0.6,0.5909,73.0,0.194,53,279,332,weekdays,Lembab
12709,2012-06-18,Summer,2012,Jun,17,0,Monday,Misty,0.6,0.5909,73.0,0.194,54,669,723,weekdays,Lembab
12710,2012-06-18,Summer,2012,Jun,18,0,Monday,Misty,0.62,0.6061,69.0,0.1642,47,595,642,weekdays,Lembab
12711,2012-06-18,Summer,2012,Jun,19,0,Monday,Misty,0.62,0.5909,73.0,0.0896,52,411,463,weekdays,Lembab
12712,2012-06-18,Summer,2012,Jun,20,0,Monday,Misty,0.62,0.5909,73.0,0.1343,45,317,362,weekdays,Lembab
12713,2012-06-18,Summer,2012,Jun,21,0,Monday,Misty,0.62,0.5909,73.0,0.1045,35,238,273,weekdays,Lembab
12714,2012-06-18,Summer,2012,Jun,22,0,Monday,Misty,0.62,0.5909,73.0,0.1642,21,143,164,weekdays,Lembab
12715,2012-06-18,Summer,2012,Jun,23,0,Monday,Light_rainsnow,0.6,0.5758,78.0,0.194,17,57,74,weekdays,Lembab
12716,2012-06-19,Summer,2012,Jun,0,0,Tuesday,Misty,0.6,0.5758,78.0,0.1642,5,30,35,weekdays,Lembab
12717,2012-06-19,Summer,2012,Jun,1,0,Tuesday,Misty,0.6,0.5758,78.0,0.1642,1,13,14,weekdays,Lembab
12718,2012-06-19,Summer,2012,Jun,2,0,Tuesday,Misty,0.6,0.5758,78.0,0.1343,1,14,15,weekdays,Lembab
12719,2012-06-19,Summer,2012,Jun,3,0,Tuesday,Misty,0.6,0.5758,78.0,0.1045,1,7,8,weekdays,Lembab
12720,2012-06-19,Summer,2012,Jun,4,0,Tuesday,Misty,0.6,0.5758,78.0,0.1343,1,9,10,weekdays,Lembab
12721,2012-06-19,Summer,2012,Jun,5,0,Tuesday,Misty,0.6,0.5758,78.0,0.194,3,34,37,weekdays,Lembab
12722,2012-06-19,Summer,2012,Jun,6,0,Tuesday,Misty,0.6,0.5758,78.0,0.1045,9,152,161,weekdays,Lembab
12723,2012-06-19,Summer,2012,Jun,7,0,Tuesday,Misty,0.6,0.5758,78.0,0.1343,18,462,480,weekdays,Lembab
12724,2012-06-19,Summer,2012,Jun,8,0,Tuesday,Misty,0.6,0.5758,78.0,0.1642,40,633,673,weekdays,Lembab
12725,2012-06-19,Summer,2012,Jun,9,0,Tuesday,Clear,0.64,0.6061,73.0,0.0896,40,288,328,weekdays,Lembab
12726,2012-06-19,Summer,2012,Jun,10,0,Tuesday,Clear,0.64,0.6061,73.0,0.0896,44,136,180,weekdays,Lembab
12727,2012-06-19,Summer,2012,Jun,11,0,Tuesday,Clear,0.66,0.6212,69.0,0.1343,56,174,230,weekdays,Lembab
12728,2012-06-19,Summer,2012,Jun,12,0,Tuesday,Clear,0.7,0.6515,65.0,0.0896,70,222,292,weekdays,Lembab
12729,2012-06-19,Summer,2012,Jun,13,0,Tuesday,Clear,0.74,0.6818,57.99999999999999,0.1343,69,203,272,weekdays,Normal
12730,2012-06-19,Summer,2012,Jun,14,0,Tuesday,Clear,0.76,0.7121,57.99999999999999,0.1045,61,166,227,weekdays,Normal
12731,2012-06-19,Summer,2012,Jun,15,0,Tuesday,Clear,0.78,0.7424,59.0,0.1642,72,187,259,weekdays,Normal
12732,2012-06-19,Summer,2012,Jun,16,0,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.2239,48,286,334,weekdays,Normal
12733,2012-06-19,Summer,2012,Jun,17,0,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.194,86,725,811,weekdays,Normal
12734,2012-06-19,Summer,2012,Jun,18,0,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.1642,91,704,795,weekdays,Normal
12735,2012-06-19,Summer,2012,Jun,19,0,Tuesday,Clear,0.8,0.7727,59.0,0.2239,82,432,514,weekdays,Normal
12736,2012-06-19,Summer,2012,Jun,20,0,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.2537,59,399,458,weekdays,Normal
12737,2012-06-19,Summer,2012,Jun,21,0,Tuesday,Clear,0.76,0.7121,62.0,0.1642,37,239,276,weekdays,Normal
12738,2012-06-19,Summer,2012,Jun,22,0,Tuesday,Clear,0.72,0.697,79.0,0.0896,51,240,291,weekdays,Lembab
12739,2012-06-19,Summer,2012,Jun,23,0,Tuesday,Clear,0.72,0.697,79.0,0.1343,23,102,125,weekdays,Lembab
12740,2012-06-20,Summer,2012,Jun,0,0,Wednesday,Clear,0.7,0.6667,79.0,0.194,5,48,53,weekdays,Lembab
12741,2012-06-20,Summer,2012,Jun,1,0,Wednesday,Clear,0.68,0.6364,79.0,0.194,7,20,27,weekdays,Lembab
12742,2012-06-20,Summer,2012,Jun,2,0,Wednesday,Clear,0.66,0.6061,83.0,0.1642,1,5,6,weekdays,Lembab
12743,2012-06-20,Summer,2012,Jun,3,0,Wednesday,Clear,0.66,0.6061,83.0,0.1343,2,6,8,weekdays,Lembab
12744,2012-06-20,Summer,2012,Jun,4,0,Wednesday,Clear,0.66,0.6061,83.0,0.0896,1,6,7,weekdays,Lembab
12745,2012-06-20,Summer,2012,Jun,5,0,Wednesday,Clear,0.66,0.6061,83.0,0.0896,2,37,39,weekdays,Lembab
12746,2012-06-20,Summer,2012,Jun,6,0,Wednesday,Misty,0.64,0.5758,89.0,0.0896,9,156,165,weekdays,Lembab
12747,2012-06-20,Summer,2012,Jun,7,0,Wednesday,Misty,0.66,0.5909,89.0,0.0,20,444,464,weekdays,Lembab
12748,2012-06-20,Summer,2012,Jun,8,0,Wednesday,Misty,0.7,0.6667,79.0,0.1045,43,600,643,weekdays,Lembab
12749,2012-06-20,Summer,2012,Jun,9,0,Wednesday,Misty,0.72,0.697,74.0,0.0,40,276,316,weekdays,Lembab
12750,2012-06-20,Summer,2012,Jun,10,0,Wednesday,Clear,0.82,0.7727,52.0,0.1343,41,126,167,weekdays,Normal
12751,2012-06-20,Summer,2012,Jun,11,0,Wednesday,Clear,0.84,0.7879,49.0,0.194,54,134,188,weekdays,Normal
12752,2012-06-20,Summer,2012,Jun,12,0,Wednesday,Clear,0.86,0.803,47.0,0.1642,30,150,180,weekdays,Normal
12753,2012-06-20,Summer,2012,Jun,13,0,Wednesday,Clear,0.86,0.7879,44.0,0.1045,48,163,211,weekdays,Kering
12754,2012-06-20,Summer,2012,Jun,14,0,Wednesday,Clear,0.88,0.803,39.0,0.194,56,134,190,weekdays,Kering
12755,2012-06-20,Summer,2012,Jun,15,0,Wednesday,Clear,0.9,0.8182,35.0,0.0,36,143,179,weekdays,Kering
12756,2012-06-20,Summer,2012,Jun,16,0,Wednesday,Clear,0.9,0.8182,35.0,0.1045,51,284,335,weekdays,Kering
12757,2012-06-20,Summer,2012,Jun,17,0,Wednesday,Clear,0.9,0.8182,37.0,0.0,80,611,691,weekdays,Kering
12758,2012-06-20,Summer,2012,Jun,18,0,Wednesday,Clear,0.9,0.8182,37.0,0.0,81,591,672,weekdays,Kering
12759,2012-06-20,Summer,2012,Jun,19,0,Wednesday,Clear,0.88,0.7879,37.0,0.2537,90,449,539,weekdays,Kering
12760,2012-06-20,Summer,2012,Jun,20,0,Wednesday,Clear,0.86,0.7727,39.0,0.2239,81,326,407,weekdays,Kering
12761,2012-06-20,Summer,2012,Jun,21,0,Wednesday,Clear,0.84,0.7576,44.0,0.0896,42,302,344,weekdays,Kering
12762,2012-06-20,Summer,2012,Jun,22,0,Wednesday,Clear,0.82,0.7576,46.0,0.1045,31,226,257,weekdays,Normal
12763,2012-06-20,Summer,2012,Jun,23,0,Wednesday,Clear,0.78,0.7424,59.0,0.1045,21,102,123,weekdays,Normal
12764,2012-06-21,Fall,2012,Jun,0,0,Thursday,Clear,0.74,0.697,70.0,0.0896,16,53,69,weekdays,Lembab
12765,2012-06-21,Fall,2012,Jun,1,0,Thursday,Clear,0.72,0.697,79.0,0.1343,2,16,18,weekdays,Lembab
12766,2012-06-21,Fall,2012,Jun,2,0,Thursday,Clear,0.72,0.697,79.0,0.1045,11,7,18,weekdays,Lembab
12767,2012-06-21,Fall,2012,Jun,3,0,Thursday,Clear,0.72,0.697,74.0,0.0,3,8,11,weekdays,Lembab
12768,2012-06-21,Fall,2012,Jun,4,0,Thursday,Clear,0.7,0.6667,84.0,0.0896,1,11,12,weekdays,Lembab
12769,2012-06-21,Fall,2012,Jun,5,0,Thursday,Clear,0.7,0.6667,84.0,0.1045,3,37,40,weekdays,Lembab
12770,2012-06-21,Fall,2012,Jun,6,0,Thursday,Misty,0.7,0.6667,84.0,0.0896,3,147,150,weekdays,Lembab
12771,2012-06-21,Fall,2012,Jun,7,0,Thursday,Misty,0.7,0.6667,84.0,0.0896,26,437,463,weekdays,Lembab
12772,2012-06-21,Fall,2012,Jun,8,0,Thursday,Clear,0.74,0.697,70.0,0.0,27,563,590,weekdays,Lembab
12773,2012-06-21,Fall,2012,Jun,9,0,Thursday,Clear,0.8,0.7576,55.00000000000001,0.194,32,224,256,weekdays,Normal
12774,2012-06-21,Fall,2012,Jun,10,0,Thursday,Clear,0.84,0.7879,49.0,0.1045,36,114,150,weekdays,Normal
12775,2012-06-21,Fall,2012,Jun,11,0,Thursday,Clear,0.86,0.7879,41.0,0.1343,40,121,161,weekdays,Kering
12776,2012-06-21,Fall,2012,Jun,12,0,Thursday,Clear,0.9,0.8182,35.0,0.194,33,182,215,weekdays,Kering
12777,2012-06-21,Fall,2012,Jun,13,0,Thursday,Clear,0.9,0.8182,35.0,0.0,31,141,172,weekdays,Kering
12778,2012-06-21,Fall,2012,Jun,14,0,Thursday,Clear,0.88,0.7879,37.0,0.1642,27,149,176,weekdays,Kering
12779,2012-06-21,Fall,2012,Jun,15,0,Thursday,Clear,0.92,0.8333,33.0,0.1642,40,154,194,weekdays,Kering
12780,2012-06-21,Fall,2012,Jun,16,0,Thursday,Clear,0.9,0.8182,35.0,0.1343,37,283,320,weekdays,Kering
12781,2012-06-21,Fall,2012,Jun,17,0,Thursday,Clear,0.88,0.7879,37.0,0.0,80,535,615,weekdays,Kering
12782,2012-06-21,Fall,2012,Jun,18,0,Thursday,Clear,0.86,0.7879,41.0,0.194,78,562,640,weekdays,Kering
12783,2012-06-21,Fall,2012,Jun,19,0,Thursday,Clear,0.88,0.803,39.0,0.2239,84,415,499,weekdays,Kering
12784,2012-06-21,Fall,2012,Jun,20,0,Thursday,Clear,0.86,0.7879,44.0,0.194,79,357,436,weekdays,Kering
12785,2012-06-21,Fall,2012,Jun,21,0,Thursday,Clear,0.82,0.7727,52.0,0.194,55,256,311,weekdays,Normal
12786,2012-06-21,Fall,2012,Jun,22,0,Thursday,Clear,0.8,0.7879,63.0,0.1642,22,221,243,weekdays,Normal
12787,2012-06-21,Fall,2012,Jun,23,0,Thursday,Clear,0.8,0.7727,59.0,0.0896,12,134,146,weekdays,Normal
12788,2012-06-22,Fall,2012,Jun,0,0,Friday,Misty,0.76,0.7273,70.0,0.1045,16,77,93,weekdays,Lembab
12789,2012-06-22,Fall,2012,Jun,1,0,Friday,Clear,0.76,0.7424,75.0,0.1642,3,28,31,weekdays,Lembab
12790,2012-06-22,Fall,2012,Jun,2,0,Friday,Clear,0.74,0.7121,79.0,0.0,0,12,12,weekdays,Lembab
12791,2012-06-22,Fall,2012,Jun,3,0,Friday,Clear,0.74,0.7121,79.0,0.0,1,6,7,weekdays,Lembab
12792,2012-06-22,Fall,2012,Jun,4,0,Friday,Misty,0.76,0.7273,66.0,0.0,3,7,10,weekdays,Lembab
12793,2012-06-22,Fall,2012,Jun,5,0,Friday,Misty,0.74,0.697,66.0,0.0896,3,35,38,weekdays,Lembab
12794,2012-06-22,Fall,2012,Jun,6,0,Friday,Misty,0.74,0.697,66.0,0.0,4,118,122,weekdays,Lembab
12795,2012-06-22,Fall,2012,Jun,7,0,Friday,Clear,0.74,0.6818,57.99999999999999,0.1642,19,340,359,weekdays,Normal
12796,2012-06-22,Fall,2012,Jun,8,0,Friday,Clear,0.76,0.697,55.00000000000001,0.1343,49,564,613,weekdays,Normal
12797,2012-06-22,Fall,2012,Jun,9,0,Friday,Clear,0.76,0.7121,57.99999999999999,0.2239,55,278,333,weekdays,Normal
12798,2012-06-22,Fall,2012,Jun,10,0,Friday,Clear,0.8,0.7424,52.0,0.3582,52,133,185,weekdays,Normal
12799,2012-06-22,Fall,2012,Jun,11,0,Friday,Clear,0.8,0.7424,49.0,0.1642,76,160,236,weekdays,Normal
12800,2012-06-22,Fall,2012,Jun,12,0,Friday,Clear,0.84,0.7879,49.0,0.1343,63,191,254,weekdays,Normal
12801,2012-06-22,Fall,2012,Jun,13,0,Friday,Clear,0.88,0.803,39.0,0.2239,72,228,300,weekdays,Kering
12802,2012-06-22,Fall,2012,Jun,14,0,Friday,Clear,0.88,0.803,39.0,0.2239,65,198,263,weekdays,Kering
12803,2012-06-22,Fall,2012,Jun,15,0,Friday,Clear,0.9,0.8182,35.0,0.3582,72,212,284,weekdays,Kering
12804,2012-06-22,Fall,2012,Jun,16,0,Friday,Clear,0.9,0.803,31.0,0.2239,67,313,380,weekdays,Kering
12805,2012-06-22,Fall,2012,Jun,17,0,Friday,Misty,0.82,0.7273,38.0,0.1642,95,551,646,weekdays,Kering
12806,2012-06-22,Fall,2012,Jun,18,0,Friday,Misty,0.8,0.7576,55.00000000000001,0.194,62,443,505,weekdays,Normal
12807,2012-06-22,Fall,2012,Jun,19,0,Friday,Misty,0.76,0.697,55.00000000000001,0.5224,45,317,362,weekdays,Normal
12808,2012-06-22,Fall,2012,Jun,20,0,Friday,Misty,0.76,0.697,55.00000000000001,0.5224,31,171,202,weekdays,Normal
12809,2012-06-22,Fall,2012,Jun,21,0,Friday,Light_rainsnow,0.68,0.6364,65.0,0.2836,40,177,217,weekdays,Lembab
12810,2012-06-22,Fall,2012,Jun,22,0,Friday,Clear,0.68,0.6364,69.0,0.1343,42,155,197,weekdays,Lembab
12811,2012-06-22,Fall,2012,Jun,23,0,Friday,Misty,0.66,0.6212,74.0,0.0,29,145,174,weekdays,Lembab
12812,2012-06-23,Fall,2012,Jun,0,0,Saturday,Clear,0.64,0.5758,83.0,0.0,14,102,116,weekend,Lembab
12813,2012-06-23,Fall,2012,Jun,1,0,Saturday,Clear,0.66,0.6061,78.0,0.1343,16,107,123,weekend,Lembab
12814,2012-06-23,Fall,2012,Jun,2,0,Saturday,Misty,0.64,0.5758,83.0,0.194,18,75,93,weekend,Lembab
12815,2012-06-23,Fall,2012,Jun,3,0,Saturday,Misty,0.64,0.5758,83.0,0.0896,10,32,42,weekend,Lembab
12816,2012-06-23,Fall,2012,Jun,4,0,Saturday,Misty,0.64,0.5758,83.0,0.1642,6,13,19,weekend,Lembab
12817,2012-06-23,Fall,2012,Jun,5,0,Saturday,Misty,0.64,0.5758,83.0,0.194,1,11,12,weekend,Lembab
12818,2012-06-23,Fall,2012,Jun,6,0,Saturday,Clear,0.64,0.5758,83.0,0.0896,10,37,47,weekend,Lembab
12819,2012-06-23,Fall,2012,Jun,7,0,Saturday,Clear,0.64,0.5758,83.0,0.1642,19,59,78,weekend,Lembab
12820,2012-06-23,Fall,2012,Jun,8,0,Saturday,Clear,0.68,0.6364,69.0,0.2239,34,133,167,weekend,Lembab
12821,2012-06-23,Fall,2012,Jun,9,0,Saturday,Clear,0.72,0.6818,62.0,0.194,85,247,332,weekend,Normal
12822,2012-06-23,Fall,2012,Jun,10,0,Saturday,Clear,0.74,0.6818,55.00000000000001,0.194,177,317,494,weekend,Normal
12823,2012-06-23,Fall,2012,Jun,11,0,Saturday,Clear,0.76,0.6818,48.0,0.2239,167,349,516,weekend,Normal
12824,2012-06-23,Fall,2012,Jun,12,0,Saturday,Clear,0.8,0.7273,43.0,0.194,203,399,602,weekend,Kering
12825,2012-06-23,Fall,2012,Jun,13,0,Saturday,Clear,0.82,0.7273,34.0,0.194,226,338,564,weekend,Kering
12826,2012-06-23,Fall,2012,Jun,14,0,Saturday,Clear,0.78,0.6818,33.0,0.2537,238,371,609,weekend,Kering
12827,2012-06-23,Fall,2012,Jun,15,0,Saturday,Clear,0.84,0.7273,30.0,0.3284,217,266,483,weekend,Kering
12828,2012-06-23,Fall,2012,Jun,16,0,Saturday,Clear,0.84,0.7121,26.0,0.2985,196,317,513,weekend,Kering
12829,2012-06-23,Fall,2012,Jun,17,0,Saturday,Clear,0.82,0.7121,26.0,0.2537,214,316,530,weekend,Kering
12830,2012-06-23,Fall,2012,Jun,18,0,Saturday,Clear,0.82,0.7121,26.0,0.2985,194,287,481,weekend,Kering
12831,2012-06-23,Fall,2012,Jun,19,0,Saturday,Clear,0.8,0.697,27.0,0.194,185,240,425,weekend,Kering
12832,2012-06-23,Fall,2012,Jun,20,0,Saturday,Clear,0.78,0.6818,31.0,0.194,158,228,386,weekend,Kering
12833,2012-06-23,Fall,2012,Jun,21,0,Saturday,Clear,0.76,0.6667,33.0,0.1343,99,223,322,weekend,Kering
12834,2012-06-23,Fall,2012,Jun,22,0,Saturday,Clear,0.74,0.6515,37.0,0.1045,101,178,279,weekend,Kering
12835,2012-06-23,Fall,2012,Jun,23,0,Saturday,Clear,0.72,0.6515,44.0,0.0,69,156,225,weekend,Kering
12836,2012-06-24,Fall,2012,Jun,0,0,Sunday,Clear,0.7,0.6515,51.0,0.0,31,132,163,weekend,Normal
12837,2012-06-24,Fall,2012,Jun,1,0,Sunday,Misty,0.68,0.6364,54.0,0.0896,39,88,127,weekend,Normal
12838,2012-06-24,Fall,2012,Jun,2,0,Sunday,Misty,0.68,0.6364,51.0,0.0,34,80,114,weekend,Normal
12839,2012-06-24,Fall,2012,Jun,3,0,Sunday,Misty,0.66,0.6212,65.0,0.0896,19,41,60,weekend,Lembab
12840,2012-06-24,Fall,2012,Jun,4,0,Sunday,Misty,0.66,0.6212,65.0,0.0,4,9,13,weekend,Lembab
12841,2012-06-24,Fall,2012,Jun,5,0,Sunday,Clear,0.62,0.6061,69.0,0.1343,1,7,8,weekend,Lembab
12842,2012-06-24,Fall,2012,Jun,6,0,Sunday,Clear,0.64,0.6061,65.0,0.1642,6,19,25,weekend,Lembab
12843,2012-06-24,Fall,2012,Jun,7,0,Sunday,Clear,0.64,0.6061,69.0,0.1045,23,48,71,weekend,Lembab
12844,2012-06-24,Fall,2012,Jun,8,0,Sunday,Clear,0.7,0.6515,57.99999999999999,0.0,38,103,141,weekend,Normal
12845,2012-06-24,Fall,2012,Jun,9,0,Sunday,Clear,0.72,0.6667,51.0,0.0,63,169,232,weekend,Normal
12846,2012-06-24,Fall,2012,Jun,10,0,Sunday,Clear,0.76,0.6818,40.0,0.0,161,291,452,weekend,Kering
12847,2012-06-24,Fall,2012,Jun,11,0,Sunday,Clear,0.76,0.6818,40.0,0.1343,215,291,506,weekend,Kering
12848,2012-06-24,Fall,2012,Jun,12,0,Sunday,Clear,0.8,0.697,33.0,0.2239,227,329,556,weekend,Kering
12849,2012-06-24,Fall,2012,Jun,13,0,Sunday,Clear,0.8,0.697,33.0,0.2836,237,348,585,weekend,Kering
